title,artist,album,isrc,upc,spotify_url,local_path,filename
Deep Thoughts Instrumental,Excavationpro,Done,QZ-MHM-23-17852,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\21\instrumental\Done\Deep Thoughts Instrumental QZMHM2317852.wav,Deep Thoughts Instrumental QZMHM2317852.wav
Light vs Dark,Excavationpro,instrumental,QZ-MHM-23-21667,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\23\instrumental\Light vs Dark QZMHM2321667.wav,Light vs Dark QZMHM2321667.wav
Star Dance,Excavationpro,Instrumentals,QZ-MHM-23-24442,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\27\Instrumentals\Star Dance QZMHM2324442.wav,Star Dance QZMHM2324442.wav
Tree of Life Instrumental,Excavationpro,instrumentals,QZ-MHM-23-28508,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\22\instrumentals\Tree of Life Instrumental QZMHM2328508.wav,Tree of Life Instrumental QZMHM2328508.wav
Clappin Cheeks,Excavationpro,Done,QZ-MHM-23-39957,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\30\Vocals\Done\Clappin Cheeks QZMHM2339957.wav,Clappin Cheeks QZMHM2339957.wav
Electric Pulse,Excavationpro,Instrumentals,QZ-MHM-23-40353,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\24\Instrumentals\Electric Pulse QZMHM2340353.wav,Electric Pulse QZMHM2340353.wav
Money Making Couple,Excavationpro,Done,QZ-MHM-23-51526,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\30\Vocals\Done\Money Making Couple QZMHM2351526.wav,Money Making Couple QZMHM2351526.wav
Defcon,Excavationpro,Instrumentals,QZ-MHM-23-56221,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\24\Instrumentals\Defcon QZMHM2356221.wav,Defcon QZMHM2356221.wav
Haters,Excavationpro,Done,QZ-MHM-23-58018,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\26\Vocals\Done\Haters QZMHM2358018.wav,Haters QZMHM2358018.wav
Core,Excavationpro,instrumental,QZ-MHM-23-64083,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\23\instrumental\Core QZMHM2364083.wav,Core QZMHM2364083.wav
Luminary Xion,Excavationpro,Done,QZ-MHM-23-68147,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\26\instrumentals\Done\Luminary Xion QZMHM2368147.wav,Luminary Xion QZMHM2368147.wav
Hell Bound,Excavationpro,Done,QZ-MHM-23-75244,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\28\instrumentals\Done\Hell Bound QZMHM2375244.wav,Hell Bound QZMHM2375244.wav
Super Hero=,Excavationpro,instrumental,QZ-MHM-23-83231,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\23\instrumental\Super Hero= QZMHM2383231.wav,Super Hero= QZMHM2383231.wav
NOT CORPSE,Excavationpro,Done,QZ-MHM-23-89838,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\26\instrumentals\Done\NOT CORPSE QZMHM2389838.wav,NOT CORPSE QZMHM2389838.wav
Wild as What  Open Verse Challenge,Excavationpro,Done,QZ-MHM-23-92287,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\21\Instrumentals\Done\Wild as What_ Open Verse Challenge QZMHM2392287.wav,Wild as What_ Open Verse Challenge QZMHM2392287.wav
Knock Knock (Mastered with Thunder at 100pct),Excavationpro,Done,QZ-MHM-23-95352,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\30\Vocals\Done\Knock Knock (Mastered with Thunder at 100pct) QZMHM2395352.wav,Knock Knock (Mastered with Thunder at 100pct) QZMHM2395352.wav
Hexed on the Internet Freestyle,Excavationpro,Vocals,QZ-MHM-23-96193,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\30\Vocals\Hexed on the Internet Freestyle QZMHM2396193.wav,Hexed on the Internet Freestyle QZMHM2396193.wav
Saviour Instrumental,Excavationpro,instrumentals,QZ-MHM-23-97494,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\19\instrumentals\Saviour Instrumental QZMHM2397494.wav,Saviour Instrumental QZMHM2397494.wav
Light The Flame feat Grafezzy,Excavationpro,Done,QZ-MHM-24-00015,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\16\Done\Light The Flame feat Grafezzy QZMHM2400015.wav,Light The Flame feat Grafezzy QZMHM2400015.wav
Equivocate,Excavationpro,Done,QZ-MHM-24-04369,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\7\Done\Equivocate QZMHM2404369.wav,Equivocate QZMHM2404369.wav
Crashed Instrumental,Excavationpro,New folder,QZ-MHM-24-05058,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\14\New folder\Crashed Instrumental QZMHM2405058.wav,Crashed Instrumental QZMHM2405058.wav
Strangers feat ZodiacTheRapper,Excavationpro,Done,QZ-MHM-24-10411,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\16\Done\Strangers feat ZodiacTheRapper QZMHM2410411.wav,Strangers feat ZodiacTheRapper QZMHM2410411.wav
Lethal Injection,Excavationpro,Done,QZ-MHM-24-10784,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\12\New folder\Done\Lethal Injection QZMHM2410784.wav,Lethal Injection QZMHM2410784.wav
Want it Get it Instrumental Beat,Excavationpro,Instrumentals,QZ-MHM-24-18025,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\18\Instrumentals\Want it Get it Instrumental Beat QZMHM2418025.wav,Want it Get it Instrumental Beat QZMHM2418025.wav
Rumble in the Club Extended Open Verse,Excavationpro,Done,QZ-MHM-24-22250,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\15\Done\Rumble in the Club Extended Open Verse QZMHM2422250.wav,Rumble in the Club Extended Open Verse QZMHM2422250.wav
Another Day,Excavationpro,New folder,QZ-MHM-24-31258,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\9\New folder\Another Day QZMHM2431258.wav,Another Day QZMHM2431258.wav
Pain,Excavationpro,Done,QZ-MHM-24-33794,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\12\New folder\Done\Pain QZMHM2433794.wav,Pain QZMHM2433794.wav
Like You,Excavationpro,Done,QZ-MHM-24-35623,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\9\Done\Like You  QZMHM2435623.wav,Like You  QZMHM2435623.wav
Aggrandize,Excavationpro,Done,QZ-MHM-24-37982,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\7\Done\Aggrandize QZMHM2437982.wav,Aggrandize QZMHM2437982.wav
Lover feat Justin Helmer,Excavationpro,12,QZ-MHM-24-45168,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\12\Lover feat Justin Helmer QZMHM2445168.wav,Lover feat Justin Helmer QZMHM2445168.wav
Sleep on it Instrumental,Excavationpro,New folder,QZ-MHM-24-61035,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\14\New folder\Sleep on it Instrumental QZMHM2461035.wav,Sleep on it Instrumental QZMHM2461035.wav
Bugged Brain feat Grafezzy,Excavationpro,Done,QZ-MHM-24-66619,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\15\Done\Bugged Brain feat Grafezzy QZMHM2466619.wav,Bugged Brain feat Grafezzy QZMHM2466619.wav
Rebel,Excavationpro,New folder,QZ-MHM-24-69355,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\11\New folder\Rebel QZMHM2469355.wav,Rebel QZMHM2469355.wav
Life Support feat Justin Helmer,Excavationpro,Done,QZ-MHM-24-80589,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\16\Done\Life Support feat Justin Helmer QZMHM2480589.wav,Life Support feat Justin Helmer QZMHM2480589.wav
Retaliate,Excavationpro,Done,QZ-MHM-24-83022,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\9\Done\Retaliate QZMHM2483022.wav,Retaliate QZMHM2483022.wav
Quantum Leap,Excavationpro,Done,QZ-MHM-24-85508,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\5\Done\Quantum Leap QZMHM2485508.wav,Quantum Leap QZMHM2485508.wav
Sinners,Excavationpro,Done,QZ-MHM-24-89149,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\10\New folder\Done\Sinners QZMHM2489149.wav,Sinners QZMHM2489149.wav
First Love,Excavationpro,New folder,QZ-MHM-24-89845,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\13\New folder\First Love QZMHM2489845.wav,First Love QZMHM2489845.wav
Logical,Excavationpro,New folder,QZ-MHM-24-89962,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\11\New folder\Logical QZMHM2489962.wav,Logical QZMHM2489962.wav
Fairytale,Excavationpro,Done,QZ-MHM-24-96752,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\8\New folder\Done\Fairytale QZMHM2496752.wav,Fairytale QZMHM2496752.wav
Space,Excavationpro,Done,QZ-MHM-24-97019,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\8\Done\Space QZMHM2497019.wav,Space QZMHM2497019.wav
Danger,Excavationpro,Done,QZ-MHM-24-99746,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\6\Done\Danger QZMHM2499746.wav,Danger QZMHM2499746.wav
Trance Overdose,Excavationpro,Done,QZ-MHM-25-04526,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\3\Done\Trance Overdose QZMHM2504526.wav,Trance Overdose QZMHM2504526.wav
hd Permanent Scars,Excavationpro,Done,QZ-MHM-25-04654,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\2\Done\hd_Permanent Scars QZMHM2504654.wav,hd_Permanent Scars QZMHM2504654.wav
Terminated,Excavationpro,5,QZ-MHM-25-06635,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\5\Terminated QZMHM2506635.wav,Terminated QZMHM2506635.wav
Solid Grip feat Justin Helmer (Mastered with Sunroof at 90pct),Excavationpro,4,QZ-MHM-25-54505,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\4\Solid Grip feat Justin Helmer (Mastered with Sunroof at 90pct) QZMHM2554505.wav,Solid Grip feat Justin Helmer (Mastered with Sunroof at 90pct) QZMHM2554505.wav
Screams in the Void,Excavationpro,Done,QZ-MHM-25-59928,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\3\Done\Screams in the Void QZMHM2559928.wav,Screams in the Void QZMHM2559928.wav
Love Therapy,Excavationpro,Done,QZ-MHM-25-71154,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\5\Done\Love Therapy QZMHM2571154.wav,Love Therapy QZMHM2571154.wav
Street Wise,Excavationpro,Done,QZ-MHM-25-72272,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\3\Done\Street Wise QZMHM2572272.wav,Street Wise QZMHM2572272.wav
White Heat,Excavationpro,Done,QZ-MHM-25-83632,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\3\Done\White Heat QZMHM2583632.wav,White Heat QZMHM2583632.wav
Love Poland,Excavationpro,Done,QZ-MHN-22-10269,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\32\Instrumentals\Done\Love Poland QZMHN2210269.wav,Love Poland QZMHN2210269.wav
Night Walker,Excavationpro,instrumentals,QZ-MHN-22-12794,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\19\instrumentals\Night Walker QZMHN2212794.wav,Night Walker QZMHN2212794.wav
funky 110 drum beat stars original xpro 3 TK12036901,Excavationpro,Done,QZ-MHN-22-14883,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\34\instrumental\Done\funky-110-drum-beat-stars-original-xpro-3_TK12036901 QZMHN2214883.wav,funky-110-drum-beat-stars-original-xpro-3_TK12036901 QZMHN2214883.wav
Beats All Night,Excavationpro,Done,QZ-MHN-22-22281,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\32\Instrumentals\Done\Beats All Night QZMHN2222281.wav,Beats All Night QZMHN2222281.wav
I don't Gotta Come Back,Excavationpro,Done,QZ-MHN-22-32064,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\30\Vocals\Done\I don't Gotta Come Back QZMHN2232064.wav,I don't Gotta Come Back QZMHN2232064.wav
Redneck Canadian Instrumental (Mastered with Aurora at 100pct),Excavationpro,vocal,QZ-MHN-22-38733,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\36\vocal\Redneck Canadian Instrumental (Mastered with Aurora at 100pct) QZMHN2238733.wav,Redneck Canadian Instrumental (Mastered with Aurora at 100pct) QZMHN2238733.wav
Died Tonight feat Justin Helmer,Excavationpro,Done,QZ-MHN-22-51672,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\16\Done\Died Tonight feat Justin Helmer QZMHN2251672.wav,Died Tonight feat Justin Helmer QZMHN2251672.wav
Friend or Foe feat EyeWaz2C,Excavationpro,Done,QZ-MHN-22-52841,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\16\Done\Friend or Foe feat EyeWaz2C QZMHN2252841.wav,Friend or Foe feat EyeWaz2C QZMHN2252841.wav
Whispers Instrumental Beat,Excavationpro,Instrumentals,QZ-MHN-22-53316,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\18\Instrumentals\Whispers Instrumental Beat QZMHN2253316.wav,Whispers Instrumental Beat QZMHN2253316.wav
Misunderstood Beat Loop,Excavationpro,Done,QZ-MHN-22-57712,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\PG 37\Vocals\Done\Misunderstood Beat Loop QZMHN2257712.wav,Misunderstood Beat Loop QZMHN2257712.wav
Freak Under The Sheets Beat,Excavationpro,Done,QZ-MHN-22-65828,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\36\vocal\Done\Freak Under The Sheets Beat QZMHN2265828.wav,Freak Under The Sheets Beat QZMHN2265828.wav
Undisputed Instrumental,Excavationpro,Instrumentals,QZ-MHN-22-65974,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\18\Instrumentals\Undisputed Instrumental QZMHN2265974.wav,Undisputed Instrumental QZMHN2265974.wav
Sonic Quartet,Excavationpro,instrumental,QZ-MHN-22-67007,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\PG 37\instrumental\Sonic Quartet QZMHN2267007.wav,Sonic Quartet QZMHN2267007.wav
New World,Excavationpro,instrumentals,QZ-MHN-22-67142,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\19\instrumentals\New World QZMHN2267142.wav,New World QZMHN2267142.wav
Heartless Beat (Mastered with Aurora at 90pct),Excavationpro,instrumental,QZ-MHN-22-69549,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\PG 37\instrumental\Heartless Beat (Mastered with Aurora at 90pct) QZMHN2269549.wav,Heartless Beat (Mastered with Aurora at 90pct) QZMHN2269549.wav
"Demon Time REMIX (Feat Key Notez, Sam RucKus, BBCBanks) )",Excavationpro,17,QZ-MHN-22-80626,,,"J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\17\Demon Time REMIX (Feat Key Notez, Sam RucKus, BBCBanks) ) QZMHN2280626.wav","Demon Time REMIX (Feat Key Notez, Sam RucKus, BBCBanks) ) QZMHN2280626.wav"
Deep Rest,Excavationpro,Instrumentals,QZ-MHN-23-07145,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\27\Instrumentals\Deep Rest QZMHN2307145.wav,Deep Rest QZMHN2307145.wav
Synthetic Climax Instrumental,Excavationpro,Done,QZ-MHN-23-08106,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\21\Instrumentals\Done\Synthetic Climax Instrumental QZMHN2308106.wav,Synthetic Climax Instrumental QZMHN2308106.wav
Havana Sunrise,Excavationpro,Done,QZ-MHN-23-08558,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\25\instrumental\Done\Havana Sunrise QZMHN2308558.wav,Havana Sunrise QZMHN2308558.wav
Xplode,Excavationpro,instrumental,QZ-MHN-23-13172,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\23\instrumental\Xplode QZMHN2313172.wav,Xplode QZMHN2313172.wav
Exclusive,Excavationpro,Done,QZ-MHN-23-14878,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\21\Instrumentals\Done\Exclusive QZMHN2314878.wav,Exclusive QZMHN2314878.wav
Seeing it Perfectly,Excavationpro,Done,QZ-MHN-23-25849,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\28\instrumentals\Done\Seeing it Perfectly QZMHN2325849.wav,Seeing it Perfectly QZMHN2325849.wav
Light Bringer,Excavationpro,Instrumentals,QZ-MHN-23-30265,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\27\Instrumentals\Light Bringer QZMHN2330265.wav,Light Bringer QZMHN2330265.wav
Empty (Mastered with Thunder at 100pct),Excavationpro,Done,QZ-MHN-23-30967,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\26\Vocals\Done\Empty (Mastered with Thunder at 100pct) QZMHN2330967.wav,Empty (Mastered with Thunder at 100pct) QZMHN2330967.wav
Teresaa,Excavationpro,Done,QZ-MHN-23-36004,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\25\instrumental\Done\Teresaa QZMHN2336004.wav,Teresaa QZMHN2336004.wav
Changes,Excavationpro,Done,QZ-MHN-23-36010,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\28\instrumentals\Done\Changes QZMHN2336010.wav,Changes QZMHN2336010.wav
Tolls for Thee,Excavationpro,instrumental,QZ-MHN-23-37608,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\23\instrumental\Tolls for Thee QZMHN2337608.wav,Tolls for Thee QZMHN2337608.wav
We Are Coming,Excavationpro,instrumental,QZ-MHN-23-50685,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\23\instrumental\We Are Coming QZMHN2350685.wav,We Are Coming QZMHN2350685.wav
Hurt Quake (Mastered with Thunder at 100pct),Excavationpro,Done,QZ-MHN-23-52416,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\30\Vocals\Done\Hurt Quake (Mastered with Thunder at 100pct) QZMHN2352416.wav,Hurt Quake (Mastered with Thunder at 100pct) QZMHN2352416.wav
Things Happen,Excavationpro,Done,QZ-MHN-23-56286,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\26\instrumentals\Done\Things Happen QZMHN2356286.wav,Things Happen QZMHN2356286.wav
People,Excavationpro,Done,QZ-MHN-23-86579,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\26\Vocals\Done\People QZMHN2386579.wav,People QZMHN2386579.wav
Doom Legacy,Excavationpro,Instrumentals,QZ-MHN-23-90298,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\24\Instrumentals\Doom Legacy QZMHN2390298.wav,Doom Legacy QZMHN2390298.wav
Everything  Changes Instrumental,Excavationpro,New folder,QZ-MHN-24-07397,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\15\New folder\Everything  Changes Instrumental QZMHN2407397.wav,Everything  Changes Instrumental QZMHN2407397.wav
Spiritual Harmony Instrumental,Excavationpro,New folder,QZ-MHN-24-14348,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\14\New folder\Spiritual Harmony Instrumental QZMHN2414348.wav,Spiritual Harmony Instrumental QZMHN2414348.wav
White Noise,Excavationpro,Done,QZ-MHN-24-14830,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\10\New folder\Done\White Noise QZMHN2414830.wav,White Noise QZMHN2414830.wav
Mud,Excavationpro,Done,QZ-MHN-24-17531,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\6\Done\Mud QZMHN2417531.wav,Mud QZMHN2417531.wav
Danger Games,Excavationpro,Done,QZ-MHN-24-19543,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\9\New folder\Done\Danger Games QZMHN2419543.wav,Danger Games QZMHN2419543.wav
Radical Saviour,Excavationpro,Done,QZ-MHN-24-21878,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\6\Done\Radical Saviour QZMHN2421878.wav,Radical Saviour QZMHN2421878.wav
Last Hope Instrumental (Mastered with Aurora at 90pct),Excavationpro,New folder,QZ-MHN-24-27610,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\14\New folder\Last Hope Instrumental (Mastered with Aurora at 90pct) QZMHN2427610.wav,Last Hope Instrumental (Mastered with Aurora at 90pct) QZMHN2427610.wav
Master Class,Excavationpro,New folder,QZ-MHN-24-31661,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\11\New folder\Master Class QZMHN2431661.wav,Master Class QZMHN2431661.wav
Mystery,Excavationpro,New folder,QZ-MHN-24-35576,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\11\New folder\Mystery QZMHN2435576.wav,Mystery QZMHN2435576.wav
Tripping,Excavationpro,New folder,QZ-MHN-24-46069,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\13\New folder\Tripping QZMHN2446069.wav,Tripping QZMHN2446069.wav
Toxic Kiss,Excavationpro,Done,QZ-MHN-24-48811,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\11\Done\Toxic Kiss  QZMHN2448811.wav,Toxic Kiss  QZMHN2448811.wav
